,create_time,distance,time_offset,custom,count,end_time,speed,deviceuuid,start_time,pkg_name,update_time,datauuid,calorie,sample_position_type
772,2019-04-08 11:28:49.254,35.64,UTC-0300,,47,2019-04-08 11:28:00.000,1.2777778,jQfnryI8/B,2019-04-08 11:27:00.000,com.sec.android.app.shealth,2019-04-08 11:28:49.254,ccddea78-d8dd-4a47-b4ec-8bf9d0ff0b27,2.0,
773,2019-04-07 21:53:15.319,78.77,UTC-0300,,106,2019-04-07 21:52:00.000,1.3888888000000001,jQfnryI8/B,2019-04-07 21:51:00.000,com.sec.android.app.shealth,2019-04-07 21:53:15.319,3b8984b5-902f-42ee-8952-e1862ddf2c7e,4.65,
774,2019-04-07 18:49:21.311,24.86,UTC-0300,,32,2019-04-07 18:50:00.000,1.4148778,jQfnryI8/B,2019-04-07 18:49:00.000,com.sec.android.app.shealth,2019-04-07 18:49:21.322,47632fc4-4c7b-4763-ad00-e91c1bcecdc8,1.28,
775,2019-04-07 20:15:00.499,85.85,UTC-0300,,107,2019-04-07 20:15:00.000,1.6388888,jQfnryI8/B,2019-04-07 20:14:00.000,com.sec.android.app.shealth,2019-04-07 20:15:00.499,7e7d79d3-8570-4eec-a288-555323c29e07,4.33,
776,2019-04-07 20:10:47.568,53.32,UTC-0300,,84,2019-04-07 20:07:59.999,1.0,F/D7+hL5E5,2019-04-07 20:07:00.000,com.sec.android.app.shealth,2019-04-07 20:10:47.568,e6881b53-db75-e9d9-29be-88daf5e364c8,3.31,230002.0
777,2019-04-08 12:32:06.210,7.86,UTC-0300,,9,2019-04-08 12:32:00.000,1.9444443999999999,jQfnryI8/B,2019-04-08 12:31:00.000,com.sec.android.app.shealth,2019-04-08 12:32:06.210,12e3b8ee-690d-40be-adc1-f6ae17cfd118,0.49,
778,2019-04-07 19:35:00.211,64.17,UTC-0300,,84,2019-04-07 19:33:00.000,1.3333334,jQfnryI8/B,2019-04-07 19:32:00.000,com.sec.android.app.shealth,2019-04-07 19:35:00.211,07ca86e5-0bb8-4275-a098-add6e43363f3,3.59,
779,2019-04-07 20:06:13.640,42.39,UTC-0300,,54,2019-04-07 20:06:00.000,1.6111111999999999,jQfnryI8/B,2019-04-07 20:05:00.000,com.sec.android.app.shealth,2019-04-07 20:06:13.640,4015ce97-8b72-41cc-a7aa-5706415729b2,2.26,
780,2019-04-07 19:49:27.307,24.05,UTC-0300,,36,2019-04-07 19:48:59.999,1.1944443999999999,F/D7+hL5E5,2019-04-07 19:48:00.000,com.sec.android.app.shealth,2019-04-07 19:49:27.307,f7053bbe-5fb4-b5b5-a00e-e70c502feb6d,1.46,230002.0
781,2019-04-07 18:44:45.139,45.46,UTC-0300,,56,2019-04-07 18:45:00.000,1.7189151000000003,jQfnryI8/B,2019-04-07 18:44:00.000,com.sec.android.app.shealth,2019-04-07 18:44:59.917,d366b230-63bb-46d3-9f87-ba5dcf5b6c62,2.2999994999999998,
782,2019-04-07 20:11:00.299,58.89,UTC-0300,,81,2019-04-07 20:11:59.999,1.405718,F/D7+hL5E5,2019-04-07 20:11:00.000,com.sec.android.app.shealth,2019-04-07 20:15:00.187,a0f513bb-384a-67ae-3d8e-e179880e19f3,3.36,230002.0
783,2019-04-07 20:55:00.524,77.03,UTC-0300,,99,2019-04-07 20:46:00.000,1.4166666,jQfnryI8/B,2019-04-07 20:45:00.000,com.sec.android.app.shealth,2019-04-07 20:55:00.524,d22509ad-4c7d-416c-9103-ab475a1c7643,4.01,
784,2019-04-07 20:55:00.790,30.72,UTC-0300,,39,2019-04-07 20:49:00.000,1.5,jQfnryI8/B,2019-04-07 20:48:00.000,com.sec.android.app.shealth,2019-04-07 20:55:00.790,14b9b1e0-980c-4c18-8ec2-dbfb063a2689,1.57,
785,2019-04-07 21:15:00.273,63.64,UTC-0300,,84,2019-04-07 21:13:00.000,1.6666666,jQfnryI8/B,2019-04-07 21:12:00.000,com.sec.android.app.shealth,2019-04-07 21:15:00.273,1a51ba80-9c88-414f-b08a-a47fc2808c58,5.42,
786,2019-04-07 20:44:24.455,61.091,UTC-0300,,95,2019-04-07 20:44:59.999,1.105038,F/D7+hL5E5,2019-04-07 20:44:00.000,com.sec.android.app.shealth,2019-04-07 20:45:50.273,3b36a858-a890-cf72-223c-09e72aee25b1,3.81,230002.0
787,2019-04-07 22:15:00.249,27.85,UTC-0300,,39,2019-04-07 22:14:59.999,1.3055556000000001,F/D7+hL5E5,2019-04-07 22:14:00.000,com.sec.android.app.shealth,2019-04-07 22:15:00.250,704479eb-93c9-4adf-4dc8-a7f6865cd384,1.59,230002.0
